ID,Región,Comuna,Especie,Altura_m,Diametro_cm,Densidad_Arboles_ha,Carbono_Almacenado_tn,Indice_de_Vigor,Edad_Aprox_Anios,Cobertura_Copa_%
380,Losrios,Coihaique,Nothofagus obliqua,17.12378090566181,40.84133087477801,455,56.035986457955175,0.9639437342689432,45,53.63905184455696
381,Magalanes,Coyhaique,Nothofagus pumilio,20.97047624973076,32.29551140261541,589,61.41173257779269,0.1556752127642376,13,21.781904679866138
382,Los Lagos,Puerto Montt,Nothofagus pumilio,9.419011943201552,29.52297530515384,512,50.87042797182825,0.2273799541943457,13,46.20516027484661
383,Magallanes y de la Antártica Chilena,Coyhaique,Nothofagus obliqua,26.535104584768057,32.32657204812953,372,47.8957962763589,0.2256946743904302,67,80.49578716445127
384,Los Ríos,Pto. Montt,Nothofagus pumilio,14.106124581085473,62.261316589197016,167,56.856964191429206,0.0209320294920735,83,43.69531038603127
385,Los Rios,Pto Montt,Nothofagus dombeyi,18.383239696496407,38.69095286245325,143,60.914205255142,0.6041156249809495,81,77.16533651803375
386,Magallanes y de la Antártica Chilena,Punta Arenas,Nothofagus pumilio,22.222437444732503,19.54559733625193,592,62.69113512037578,0.6707030741458938,26,57.22026922077555
387,Aysén,Pto Montt,Laurelia sempervirens,11.97668966252392,13.196236080796751,160,48.1016066027099,0.6025258901252534,20,25.350137048188543
388,Aysén,Valdivia,Fitzroya cupressoides,19.128631814735893,40.545357633594165,222,64.33064834417482,0.0713229894128143,36,56.48849957583171
389,Losrios,Puertomontt,Nothofagus dombeyi,11.142651773892537,38.56095854230007,448,13.006748167555678,0.0692301257456317,70,50.47866633256508
390,Los Ríos,Punta Arenas,Laurelia sempervirens,21.9848079022892,35.75060767550441,295,63.38430514587682,0.210386554494124,94,41.89130681571072
391,Aysenn,Pto Montt,Nothofagus obliqua,11.199096343856333,21.87120969100607,429,43.59641064884297,0.2902945156989146,18,19.570435161285623
392,Aysén,Valdivia,Nothofagus dombeyi,15.192534912478797,33.632853898839755,508,58.300736694525455,0.7865436559100474,42,43.33669310777839
393,Magalanes,Valdivia,Fitzroya cupressoides,16.5306035050598,22.766548312565348,578,40.26008411456205,0.1593902657489211,102,15.820990099170167
394,Magalanes,Valdivia,Fitzroya cupressoides,18.92149884861308,36.627818860209615,422,30.099582048833337,0.0440922163975321,12,17.901524111900102
395,Aysenn,Pta. Arenas,Nothofagus obliqua,24.842381542132728,39.826569072723416,210,55.09556046975001,0.3939875077130551,104,43.27332263461728
396,Magalanes,Punta Arenas,Nothofagus obliqua,12.740155051927552,24.565272411704647,357,27.47704215018201,0.4163921701419203,25,34.4305185574771
397,Magalanes,Coihaique,Nothofagus dombeyi,20.693673871368038,41.31810161215424,188,44.0048385766594,0.4509073381889542,60,84.04354606897788
398,Los Lagos,Pta. Arenas,Nothofagus pumilio,24.851292243170683,31.148523995627095,532,37.81355463343771,0.8269035440269685,50,40.05646443042164
399,Magalanes,Valdivia,Nothofagus obliqua,15.828666804324586,34.918732124419854,297,47.37451192559785,0.0980054148709417,47,70.62864976576802
400,Los Ríos,Valdivia,Nothofagus pumilio,12.249336249398542,16.903666363091958,381,61.958136793959085,0.7039420824219621,96,52.41980210929942
401,Magalanes,Punta Arenas,Laurelia sempervirens,6.349831302823542,32.322145059548994,299,42.65232071818264,0.3379455710452907,50,66.32685349138683
402,Magallane,Puertomontt,Fitzroya cupressoides,24.416378837055312,23.24415612585332,198,54.71866321118917,0.3099801364354699,112,30.80927864123193
403,Aysén,Pta Arenas,Nothofagus pumilio,13.77777835037818,34.74633454014174,126,61.09019057340632,0.93254312608598,52,85.35239782706633
404,Los Ríos,Pta Arenas,Fitzroya cupressoides,9.993207503847245,44.67162669651263,188,40.89117423809319,0.248468524416742,74,52.40707975315392
405,Magalanes,Valdivia,Nothofagus pumilio,8.208349578951186,32.895202093163526,245,41.10869706921346,0.6425318353393663,88,76.50592570281998
406,Magallane,Coyhaique,Laurelia sempervirens,9.983929048049792,20.99145093566816,281,70.53993353300316,0.2751277573760921,35,39.20365547808908
407,Los Lagos,Valdivia,Nothofagus obliqua,19.598526466135823,36.26466091777586,356,48.80917040333139,0.5071438826403851,37,18.016907924041963
408,Magallanes y de la Antártica Chilena,Coyhaique,Laurelia sempervirens,20.28934263837369,34.017887457877166,288,57.63708189697812,0.7862928925962779,48,63.89693181766791
409,Magallanes y de la Antártica Chilena,Valdivia,Nothofagus obliqua,18.26060935727768,50.58601746400309,339,57.52341638538836,0.8817225235162606,75,10.62077186699396
410,Loslagos,Punta Arenas,Nothofagus obliqua,15.661689136766825,32.53967960900943,458,32.03018590883033,0.8386972402950503,12,48.02343812524066
411,Aysén,Valdivia,Fitzroya cupressoides,8.772397052493321,24.145250087759315,486,38.58686185742008,0.5821807361446398,77,25.424152213316734
412,Magallanes y de la Antártica Chilena,Validvia,Laurelia sempervirens,11.350295270489765,37.70641225646378,295,55.630210453100304,0.2488163153382221,6,60.19004035482897
413,Los Lagoss,Valdivia,Nothofagus pumilio,9.466902946593622,28.723219276944064,396,18.990276699145348,0.6612333832618658,21,88.35358985102818
414,Los Ríos,Punta Arenas,Laurelia sempervirens,17.864105027631325,30.802509897117737,264,46.83053574442363,0.709905045779608,56,47.15223250565168
415,Aysén,Punta Arenas,Fitzroya cupressoides,9.68343760569148,20.71523969624448,406,37.02074191410826,0.0106919901135014,49,75.39986052205333
416,Losrios,Pta. Arenas,Nothofagus obliqua,11.428769444732035,28.775651871965863,370,66.6575921296498,0.4392105109318746,41,50.62273495608969
417,Losrios,Punta Arenas,Fitzroya cupressoides,14.082563785007464,30.30804697490436,107,55.19173179732424,0.8432620428217643,46,49.66720248832193
418,Los Lagos,Coyhaique,Nothofagus dombeyi,6.650999234518265,28.716513242631223,137,67.86869446086016,0.4895875962430474,48,84.43387945430223
419,Magallanes y de la Antártica Chilena,Coyhaique,Nothofagus dombeyi,15.233857154204232,24.091126375691783,213,49.41313049669971,0.3113754421633211,85,81.19726949973452
420,Los Lagos,Pto Montt,Nothofagus pumilio,14.464235594822318,32.88229130345295,438,48.29166210849466,0.8717977710246627,42,72.86403721503795
421,Los Lagos,Punta Arenas,Fitzroya cupressoides,20.92104572980845,20.76527583158166,155,45.42605721380652,0.1558806975298057,103,33.70046026534273
422,Los Lagos,Coyaique,Nothofagus pumilio,10.90067227483124,18.410053994760048,530,42.453959006673614,0.2064452324162003,115,53.60067325791525
423,Los Lagos,Valdivia,Nothofagus pumilio,8.504022408438322,37.09536170726441,573,90.26984508583978,0.6873723669361333,107,27.9117786644548
424,Aysenn,Pta. Arenas,Nothofagus dombeyi,13.129701752043577,36.177501780872845,458,62.10754273689834,0.352435941526575,98,45.51333584372318
425,Magallanes y de la Antártica Chilena,Pto. Montt,Nothofagus pumilio,9.50954353281992,16.923955193196477,237,34.007171810948265,0.7130168357337789,10,48.73704526078325
426,Losrios,Puertomontt,Nothofagus dombeyi,15.195772959065623,11.704449535675373,201,89.58963303743269,0.1577036212594919,72,76.53120321354648
427,Los Ríos,Puerto Montt,Nothofagus obliqua,5.70032569086697,19.91257954603432,433,43.92530097496591,0.2522690896008459,55,81.68226922599945
428,Magallanes y de la Antártica Chilena,Valdivia,Fitzroya cupressoides,11.973272983113592,28.71701005526802,276,54.81728000265284,0.1566473783636335,105,43.16960499171823
429,Losrios,Coihaique,Nothofagus pumilio,10.358141650888902,41.54349574765506,268,64.09396057807798,0.9529103135635096,39,11.416355605858977
430,Magallanes y de la Antártica Chilena,Valdivia,Nothofagus dombeyi,17.838785385430345,28.4725543218748,438,26.93069109391249,0.4054039608509241,62,78.94190718314837
431,Losrios,Punta Arenas,Laurelia sempervirens,10.947176451873174,22.306389512719687,385,37.59009797526352,0.337219909910226,61,23.94229428010885
432,Loslagos,Puertomontt,Nothofagus pumilio,6.319521207007504,31.485862290830607,360,74.72247236856035,0.0142021561707647,77,59.75055711123148
433,Los Ríos,Validvia,Nothofagus obliqua,13.990899515327255,28.8598388475042,474,46.62757004995407,0.1534175794108874,10,11.997672034730495
434,Magallane,Valdivia,Nothofagus obliqua,16.599430701372544,16.189926925470022,322,64.98005175141309,0.4211358562424995,17,41.96051802084514
435,Magallanes y de la Antártica Chilena,Coyaique,Laurelia sempervirens,13.64397403369637,16.249371150812888,298,43.19797339030482,0.068502792571894,63,88.87682416922799
436,Magallane,Coyaique,Nothofagus dombeyi,11.94338610390446,16.518024978847066,310,48.57410591769737,0.5107393295062169,90,18.055488088304248
437,Magallanes y de la Antártica Chilena,Pto. Montt,Nothofagus pumilio,11.642189497078686,54.798515349079366,386,76.7788529911475,0.4550154384644478,96,43.89545215997138
438,Magallanes y de la Antártica Chilena,Valdivia,Nothofagus dombeyi,15.56474016221017,38.59981440273613,279,56.562683634470346,0.767168140344352,34,34.57199601519618
439,Aysén,Valdivia,Nothofagus obliqua,10.552756253802258,24.062839414646376,349,44.82728349603502,0.6598027014003166,104,82.40704987106115
440,Aysén,Coyaique,Nothofagus dombeyi,13.35758514294733,41.08266822828932,330,39.74954808795728,0.4459473053205738,6,79.54720863258841
441,Los Ríos,Valdivia,Nothofagus obliqua,18.75223285443687,24.31943712338535,571,41.12186911380195,0.2246607001050714,62,29.015900824498303
442,Magallanes y de la Antártica Chilena,Valdivia,Nothofagus dombeyi,8.493384605471773,40.751803969737296,581,68.62340046105636,0.7268635660178063,40,16.495022964034494
443,Los Ríos,Validvia,Laurelia sempervirens,14.78166490129864,30.803064570694545,122,61.482474629583805,0.7078621034542042,76,60.1710715248894
444,Magallanes y de la Antártica Chilena,Coihaique,Fitzroya cupressoides,6.055052936014976,23.41148750202703,147,32.769850518896135,0.1532961605153874,49,36.90949695069678
445,Magallanes y de la Antártica Chilena,Puertomontt,Laurelia sempervirens,16.139648350049765,36.7982034582897,208,51.30767835306055,0.9147518314254028,110,63.76675124848504
446,Aysén,Punta Arenas,Laurelia sempervirens,10.105953946004696,31.37519572723685,395,48.99775292290992,0.0644051160150431,118,12.569580485425158
447,Aysén,Pto. Montt,Fitzroya cupressoides,20.097959065153976,33.98267772179326,105,54.74139154352441,0.0550377088927162,13,20.67193881419915
448,Los Lagoss,Pta. Arenas,Fitzroya cupressoides,7.615263451773256,32.15507023184109,137,40.94643321287945,0.187350417662427,69,64.90977862181147
449,Aysén,Valdivia,Nothofagus pumilio,17.21039518400504,32.05014772870928,268,66.46708417474136,0.9094607980487712,81,26.98965242419982
450,Los Lagos,Pto Montt,Nothofagus pumilio,21.105655392632467,38.00553888086745,455,49.97991084070962,0.5199981240369218,54,78.60701406099213
451,Loslagos,Punta Arenas,Laurelia sempervirens,9.846552992897657,55.838068488176674,382,55.60154776378114,0.7879409206729001,83,14.687271016810834
452,Los Lagos,Coyhaique,Laurelia sempervirens,10.690575355025302,42.487919005495584,302,38.22964663828526,0.2278431880765006,36,27.23855862284597
453,Los Lagos,Coyhaique,Nothofagus obliqua,10.279021778117013,32.19645160283045,424,38.985302934941565,0.4902219746537408,102,89.88481987880549
454,Loslagos,Puerto Montt,Nothofagus obliqua,12.57068655797848,26.893930851004267,412,89.8626666390035,0.3582894636238822,47,44.64608820694341
455,Los Rios,Pto. Montt,Nothofagus pumilio,17.58710899594733,27.99265081998008,372,77.00119928640025,0.8278286070661927,99,66.23725308357149
456,Aysén,Valdivia,Nothofagus pumilio,12.162475330564382,17.438707053895506,343,48.95478255675632,0.0226044393592266,82,24.613043908561096
457,Los Lagos,Pto. Montt,Nothofagus obliqua,9.395208873968215,36.64543542553216,426,72.9950592609041,0.2438427299661053,58,58.78949879884302
458,Magallane,Valdivia,Nothofagus obliqua,4.906231467083549,19.850773083416577,574,68.19106271393645,0.1525742243023787,51,68.08848546955348
459,Aysén,Validvia,Nothofagus dombeyi,23.00973753256198,26.275456879507367,146,40.62183456426291,0.8591890387215694,18,35.15813086932084
460,Aysenn,Coyaique,Nothofagus dombeyi,23.40247815207324,36.70348702902,348,39.12600197896798,0.4675438496937657,52,76.31176895807022
461,Loslagos,Coyhaique,Nothofagus obliqua,17.801185197442283,27.62674696203474,178,60.03014938026976,0.4042200438932162,59,58.27340627778266
462,Losrios,Punta Arenas,Nothofagus dombeyi,10.948081527875075,25.07712009470747,209,53.90090957169233,0.4494827621010798,33,41.12984076920242
463,Los Lagoss,Coihaique,Fitzroya cupressoides,18.738510575658232,18.02519313894357,112,43.9699307549192,0.9719245507023352,51,54.61139146745269
464,Losrios,Coyhaique,Nothofagus pumilio,19.74353458746533,42.05326732304811,494,60.81839815623106,0.8502673943359241,67,56.14086779487394
465,Magallane,Puertomontt,Nothofagus pumilio,13.728759342936332,21.66778134547121,479,28.3627561161058,0.7063687718503076,23,23.24282341550928
466,Aysén,Coyaique,Nothofagus obliqua,15.206842719994452,24.14124173052051,464,51.72502291778686,0.2904789592232546,95,42.21858958935729
467,Magalanes,Punta Arenas,Laurelia sempervirens,21.15884114744746,12.082705801661389,189,31.416145196558663,0.1651729995184477,13,37.47444704155945
468,Los Ríos,Puerto Montt,Nothofagus obliqua,6.797693214717958,29.801389521921,441,31.910129847124058,0.9214336290244534,105,42.07221780633009
469,Losrios,Punta Arenas,Nothofagus dombeyi,19.99211411561087,26.66705113638441,447,39.3985281552139,0.4230755227964828,41,70.88884707882063
470,Magalanes,Coihaique,Laurelia sempervirens,13.454230943217434,31.81857916968413,379,55.44930914515983,0.2787557994686291,111,48.60307259733381
471,Los Rios,Punta Arenas,Nothofagus dombeyi,9.437108489944748,18.253683230424265,320,39.87144486673054,0.4709208264176354,96,85.22529225914114
472,Magallanes y de la Antártica Chilena,Puerto Montt,Fitzroya cupressoides,9.848467633528308,37.34180793535136,172,31.728370880744272,0.917847422820352,56,33.49411306867489
473,Aysenn,Valdivia,Nothofagus dombeyi,10.67638932740456,11.607894471538838,333,57.1587380401542,0.3870673133912932,61,43.25628626279432
474,Magallanes y de la Antártica Chilena,Punta Arenas,Fitzroya cupressoides,8.949646399493984,29.07822500017594,359,72.39120566661555,0.5626409972480995,92,72.95654483832331
475,Aysén,Pta. Arenas,Fitzroya cupressoides,23.85694487194508,31.15488283139584,212,59.58275651303018,0.8029663011085668,32,53.68196746566002
476,Magallanes y de la Antártica Chilena,Puerto Montt,Nothofagus dombeyi,17.456014692505008,30.57774006706085,145,77.0269808689047,0.4271325310483912,40,53.76225171395582
477,Losrios,Pto Montt,Nothofagus dombeyi,20.322413768042843,31.57754871160268,373,71.13767590403882,0.2335418019263683,68,14.26721304041468
478,Magallane,Pta Arenas,Fitzroya cupressoides,17.81184145808339,37.88671684260866,142,42.688576812350966,0.9945257483830334,22,41.88797301747647
479,Los Rios,Coyhaique,Laurelia sempervirens,15.306138042350868,43.24698704973051,307,59.482397290461655,0.9565708574521596,93,31.6586985937386
480,Magallanes y de la Antártica Chilena,Punta Arenas,Fitzroya cupressoides,15.37377661682816,28.443920716870597,516,48.62553809667265,0.843479169125514,39,89.94680982648923
481,Magalanes,Puertomontt,Nothofagus pumilio,13.012436805450688,20.321573648603867,448,65.93149671797089,0.6883738793859225,72,34.66840565058482
482,Los Lagos,Valdivia,Fitzroya cupressoides,13.421088117799147,35.607172822927566,202,48.62282664104644,0.2948656280696969,82,80.75972278350908
483,Los Ríos,Validvia,Laurelia sempervirens,7.959483130935542,27.197606152558087,223,38.169552361861,0.913412938164032,43,64.0986988032382
484,Los Lagos,Coyhaique,Nothofagus pumilio,20.40913075520132,42.6461971162218,109,70.60108913525382,0.2755566701212287,94,37.273312735367234
485,Losrios,Punta Arenas,Nothofagus obliqua,5.933833569984774,23.980333856278744,428,54.76693326085054,0.8008094946768325,12,53.482750269929895
486,Los Lagos,Valdivia,Nothofagus obliqua,9.706947047354005,21.419891113672197,286,40.047054930361526,0.9182581679413064,92,77.2428703959355
487,Aysenn,Punta Arenas,Laurelia sempervirens,25.06017065480305,31.43793750952677,130,42.51910549889265,0.6030038404299115,84,80.66946384247295
488,Magallanes y de la Antártica Chilena,Puerto Montt,Fitzroya cupressoides,15.680864415324134,12.595822087630076,255,39.95119033342274,0.8030562178911789,88,22.83151000049162
489,Los Ríos,Valdivia,Nothofagus dombeyi,15.888552225150994,25.325712862417166,159,34.97378850935426,0.7916950992017466,19,37.16585129665357
490,Los Ríos,Coihaique,Laurelia sempervirens,18.186692738838644,26.70159423391652,348,42.83726986634674,0.1931577511209798,11,36.81785441708573
491,Magallanes y de la Antártica Chilena,Pto. Montt,Nothofagus pumilio,7.298312534393022,32.20472320772682,486,55.5953182059681,0.6679244735960846,21,13.363583686075575
492,Los Rios,Coyaique,Nothofagus pumilio,8.031033167649884,20.03727903729801,473,50.9609100527927,0.0934679369044435,90,57.85902078815173
493,Los Ríos,Puerto Montt,Nothofagus obliqua,12.775528267255767,21.204995277320485,538,43.426745954267616,0.5078501431374813,90,78.38560423937504
494,Loslagos,Validvia,Nothofagus pumilio,10.483195212261547,41.569136906964,369,72.43261203195836,0.1622355481405775,68,40.52595102604143
495,Los Ríos,Coyhaique,Laurelia sempervirens,14.625220174952997,29.86538545414348,541,19.840497891805416,0.4163494987964317,16,69.20287559873415
496,Aysenn,Coyhaique,Nothofagus pumilio,17.42774647651068,38.646371839029605,316,54.59203872733566,0.8329820746984377,86,60.21603308805919
497,Aysén,Puerto Montt,Laurelia sempervirens,21.94581523935298,24.582125986165373,498,47.858611177736094,0.9871678396302044,60,40.051898839440064
498,Magallane,Coyhaique,Nothofagus dombeyi,19.05544169894796,29.455490375791246,101,35.4472815530528,0.3179598316596177,50,21.28478395938377
499,Los Ríos,Pto. Montt,Nothofagus obliqua,10.02861644155523,32.145344270292135,123,55.466815186815765,0.5319556987831766,51,66.74590822207739
500,Magalanes,Pto. Montt,Nothofagus pumilio,13.125179610261036,47.47554907623263,305,46.70377681458268,0.5112980243704885,83,78.36521351529923
501,Aysén,Pto. Montt,Laurelia sempervirens,11.765274143751927,27.82381819828519,419,68.7061019932084,0.954401509831066,105,64.86835939211934
502,Los Rios,Pto. Montt,Fitzroya cupressoides,9.917195604938254,28.337311062796218,595,63.020978636172,0.4785837324327735,20,11.430278722785443
503,Losrios,Valdivia,Nothofagus obliqua,8.779124436610838,40.98153027736738,298,78.59196104560979,0.6991062053996978,73,27.2986315512793
504,Magallane,Pto. Montt,Nothofagus dombeyi,23.3215619386227,26.201885615149127,455,42.75023104229011,0.921789233108526,6,15.558398790682553
505,Aysén,Punta Arenas,Laurelia sempervirens,15.05321121616325,32.84629191672754,213,70.94831734621273,0.37337855953684,96,55.63088796609814
506,Los Ríos,Coyhaique,Nothofagus dombeyi,13.87884896697626,40.10959206419032,379,32.51217847976868,0.9021222382453876,109,70.518214307233
507,Magallane,Pta. Arenas,Nothofagus dombeyi,17.421287832971508,24.2415812830106,254,48.34045251086632,0.9174562218910136,58,18.846334965492755
508,Aysén,Valdivia,Nothofagus pumilio,17.668730518707864,33.404624464836566,264,43.021294210485934,0.9306625039671308,31,77.06702564747081
509,Magalanes,Punta Arenas,Nothofagus pumilio,20.594128268532103,47.45550710145013,585,59.03668119364113,0.2704461854714264,35,54.44071827163866
510,Los Lagos,Coyhaique,Laurelia sempervirens,11.281691933166172,39.21318048838153,321,58.67413697365328,0.4003555942699585,45,65.197520971338
511,Los Ríos,Pta. Arenas,Fitzroya cupressoides,17.0136110843641,32.849330696848114,190,36.49070610158043,0.8703959082257019,40,87.7121478886917
512,Los Lagos,Valdivia,Laurelia sempervirens,10.444130118245855,27.756786881673666,266,59.87288260976625,0.3591618242804187,51,16.694479059815784
513,Aysén,Pto. Montt,Fitzroya cupressoides,14.04921028130636,23.95681718725162,546,44.29266375734162,0.6002530329335051,47,82.09792183822314
514,Los Lagos,Punta Arenas,Nothofagus dombeyi,15.28371283581027,20.118140767641925,306,37.74803960072459,0.1180545072600519,69,20.088215678992743
515,Los Lagos,Valdivia,Nothofagus obliqua,15.772419978595304,45.096239599656776,381,49.82327956786509,0.0562749881112407,54,41.43670453093458
516,Aysenn,Validvia,Laurelia sempervirens,15.551605529235951,43.1547104537,164,27.84733757956223,0.4119939894921726,97,78.11509570648914
517,Magalanes,Coyhaique,Laurelia sempervirens,19.0091549127246,23.428855224594223,475,63.96959524983158,0.5789165325927175,5,82.50033893902946
518,Loslagos,Coyaique,Fitzroya cupressoides,12.01505804512114,33.376869980781386,103,49.165687843374194,0.3926991133589413,76,50.50973388361163
519,Magallanes y de la Antártica Chilena,Pta. Arenas,Nothofagus dombeyi,15.908371364517356,31.113264985063108,256,49.4938156730294,0.577735770160842,61,57.52837106203401
520,Los Lagos,Pto Montt,Nothofagus dombeyi,11.205475802398,41.84415461324073,348,48.6925005937024,0.515084376171785,20,66.65178676788457
521,Magallanes y de la Antártica Chilena,Valdivia,Fitzroya cupressoides,29.603762829429407,33.8280119830135,356,74.70275130037676,0.6857072292860759,32,76.62069347621713
522,Aysén,Pta Arenas,Nothofagus dombeyi,10.43567841118185,29.77181239269652,334,72.78316533244731,0.6495324310653898,90,19.72089356301329
523,Loslagos,Valdivia,Nothofagus pumilio,11.496736728277227,24.583143977043196,405,70.2614164009878,0.42424570320658,86,74.8055446583382
524,Aysén,Valdivia,Nothofagus obliqua,19.4132403850656,33.40867845125827,465,48.72437533611743,0.4249952404198632,26,48.50209204092934
525,Los Lagos,Pto Montt,Laurelia sempervirens,12.852674282494208,26.5181742903738,569,33.26562631265094,0.140778340012232,45,46.04987400865352
526,Aysén,Puertomontt,Nothofagus obliqua,19.415230638505147,32.20684945129841,494,49.76030835674129,0.5132385720964592,80,43.91198015975986
527,Aysenn,Pta. Arenas,Laurelia sempervirens,15.765112968629424,29.24028920541686,173,54.71600631090773,0.5871791281356967,23,50.73692681968341
528,Los Lagos,Puertomontt,Nothofagus pumilio,12.984053667231048,26.27508120129853,286,62.18915455839917,0.4764893973538262,93,85.60404427156828
529,Los Lagos,Pto Montt,Nothofagus dombeyi,11.236223254376114,20.27259226368181,161,54.66774111650365,0.325707335086999,54,53.85630182337213
530,Los Lagos,Pta Arenas,Fitzroya cupressoides,11.055817191815636,35.14195252747301,436,34.60258585715621,0.7216485442517359,63,86.25420306105114
531,Los Rios,Puertomontt,Nothofagus pumilio,13.03839498743629,30.42570341379033,263,41.96876794489671,0.074661644645224,73,24.423210449251247
532,Magallane,Coyhaique,Nothofagus obliqua,14.128018408276011,47.87420855466428,155,40.607952031266166,0.9144403697540472,38,67.93087830661065
533,Losrios,Valdivia,Fitzroya cupressoides,10.840593782880628,19.67655161622391,210,58.08579575608732,0.0206434395457932,43,74.97916308869978
534,Los Ríos,Valdivia,Nothofagus dombeyi,14.453837849067275,36.25298192232991,317,58.45396179859951,0.962350133438278,78,64.33030650678896
535,Aysén,Validvia,Nothofagus pumilio,9.529423536659962,29.173535319733592,339,60.419478321213056,0.4623556009346624,115,58.553782418123234
536,Los Lagoss,Valdivia,Fitzroya cupressoides,18.77950608298176,50.99758398326558,120,54.5155378200853,0.4126699440035412,11,55.18502248689458
537,Magallanes y de la Antártica Chilena,Punta Arenas,Nothofagus pumilio,19.736811997299824,35.48971917061467,240,19.112007353470336,0.2564440174631881,105,78.87443860629568
538,Aysén,Valdivia,Nothofagus pumilio,11.478374048957344,33.24688581635085,364,24.112104825877868,0.0100711348322831,115,75.73172777316
539,Losrios,Validvia,Nothofagus dombeyi,11.199134724423898,29.1989756502618,238,47.89718552990537,0.2747902644217997,56,19.78309769444796
540,Loslagos,Valdivia,Laurelia sempervirens,15.889584035049362,22.96878945334381,558,51.47116880699589,0.1093999254603339,64,77.88701256247025
541,Aysenn,Valdivia,Fitzroya cupressoides,21.326830465157823,33.1139279264093,169,68.80498380729468,0.6598208426933947,56,43.1254895552354
542,Los Lagos,Coihaique,Nothofagus dombeyi,22.43331832126587,16.176973908632384,484,51.16692721992548,0.3190749723207262,83,30.295746399664864
543,Aysén,Valdivia,Nothofagus pumilio,7.986286383818664,16.63715911415029,217,35.360760037105294,0.7671793284036615,110,79.58148544111407
544,Loslagos,Coyaique,Nothofagus dombeyi,20.03152414825762,40.12438436829496,297,59.93247211666053,0.2069161873461169,28,44.56198397069933
545,Los Rios,Punta Arenas,Laurelia sempervirens,14.692233310324026,12.378758609559348,304,49.74122460703636,0.9002348574321095,30,74.66917521414533
546,Magallanes y de la Antártica Chilena,Pto Montt,Fitzroya cupressoides,14.789051497697326,26.804264417091627,313,43.96917821698948,0.5229815151058326,94,31.07228895646756
547,Los Ríos,Valdivia,Laurelia sempervirens,17.523561828252806,19.50873508741041,155,25.78100888044836,0.1145061964689814,114,10.314345713777424
548,Magallanes y de la Antártica Chilena,Puertomontt,Nothofagus obliqua,12.595212647919428,25.97529307610337,386,51.277805121668486,0.4008452356534789,94,49.636735432235554
549,Loslagos,Pto. Montt,Fitzroya cupressoides,20.483503160541524,31.84545302339346,569,53.432268664691904,0.2067605240697616,14,18.01826053143074
550,Aysén,Punta Arenas,Laurelia sempervirens,22.119811358849034,39.845552909641725,392,35.057805438409254,0.1996854261681792,21,70.35007644199277
551,Los Ríos,Pto Montt,Nothofagus pumilio,22.306421387676185,42.176335897327206,274,61.16536682309413,0.5063697376522089,82,32.08601088555283
552,Magalanes,Coyhaique,Fitzroya cupressoides,5.7804260586736,20.81046780841178,446,59.82195197976475,0.6718920156363726,6,45.4916517282783
553,Los Rios,Puertomontt,Fitzroya cupressoides,13.851713656357852,25.340380633732355,469,50.73368873589464,0.9116182055034282,116,16.96268520732434
554,Magallane,Puerto Montt,Nothofagus dombeyi,5.323847075961211,70.52550122211956,599,50.17584286913061,0.5021620107636534,81,32.932739875780214
555,Los Ríos,Puerto Montt,Nothofagus pumilio,11.17359969028329,27.49985314064638,561,64.19056619996373,0.9658387750583302,31,72.51921946068576
556,Magalanes,Valdivia,Nothofagus obliqua,3.01250564435171,21.177892040040952,227,55.51295553171548,0.9416348520733688,77,22.12703295218556
557,Magallanes y de la Antártica Chilena,Valdivia,Laurelia sempervirens,17.251333173197434,22.84199237258561,530,39.46616826577459,0.8650625299843604,75,61.772764890156594
558,Los Lagos,Coihaique,Nothofagus dombeyi,16.09654817790087,27.55860083690669,477,47.03527574599778,0.4999772649624185,52,83.3940682243601
559,Magallane,Coyhaique,Laurelia sempervirens,12.83699446721617,26.07262637211541,424,58.35274102904119,0.1409039436879835,78,64.38694078061762
560,Loslagos,Valdivia,Nothofagus obliqua,11.044259447248493,27.656298768051304,541,19.5151861350191,0.2179044698153849,13,74.88173514337815
561,Magalanes,Coyaique,Nothofagus obliqua,16.57015812176835,29.78573446273436,391,36.02710926815557,0.6476700027119756,90,18.717730344313264
562,Aysén,Valdivia,Fitzroya cupressoides,9.942889643144518,29.715921377068355,387,60.23206499508463,0.4217549802841961,27,30.058546080164355
563,Aysén,Punta Arenas,Nothofagus obliqua,9.602689426163368,20.44513502728806,325,68.1331640632417,0.1468016317539964,75,81.56310817924728
564,Aysén,Pto Montt,Laurelia sempervirens,8.987918990326454,33.69331021156131,163,65.31573110402019,0.4789939336393104,116,67.20844908944713
565,Magallanes y de la Antártica Chilena,Pto. Montt,Nothofagus pumilio,13.980795346306756,31.21046949880684,554,63.39939968371671,0.0174305455020459,77,61.164306110184896
566,Los Lagoss,Coyaique,Nothofagus pumilio,12.088462152336186,34.965816705499265,525,51.946157940071615,0.7338953708995932,31,63.101338889736
567,Los Lagos,Valdivia,Fitzroya cupressoides,13.078809907681649,12.855459462748431,147,34.56644885468466,0.0735812944896908,92,43.13604434437147
568,Magallanes y de la Antártica Chilena,Valdivia,Laurelia sempervirens,17.609043700093657,31.568442436914783,301,47.05064923140148,0.629113619912119,97,13.564530529412258
569,Aysén,Coyhaique,Laurelia sempervirens,19.816483024297494,10.144036840979837,597,20.100964240712223,0.7930103076255994,85,72.75532336565831
